sessiondatetime,sessionId,userCountry,sourcetype,action_shopHomePageVisit,action_productPageVisit,action_addToCartVisit,action_purchaseVisit
20191020T081706,4.18981E+28,Germany,orgsearch,0,1,0,0
20191020T073504,5.7946E+28,Germany,direct,0,1,0,0
20191020T083909,5.92435E+28,Germany,orgsearch,0,1,0,0
20191020T092647,1.27053E+28,Germany,orgsearch,0,1,0,0
20191020T093912,8.64668E+28,Germany,orgsearch,0,1,1,0
20191020T114332,9.11683E+28,Germany,orgsearch,0,1,0,0
20191020T173421,4.74924E+28,Germany,orgsearch,0,1,0,0
20191020T145702,3.44665E+28,Germany,affiliate,0,1,0,0
20191020T113015,1.93991E+28,Germany,paysearch,0,1,0,0
20191020T112508,2.08082E+28,Germany,paysearch,0,1,0,0
20191020T165031,2.21515E+28,Germany,paysearch,0,1,0,0
20191020T092248,7.25525E+27,Germany,paysearch,0,1,0,0
20191020T082558,1.13419E+28,Germany,paysearch,0,1,0,0
20191020T081624,1.37799E+28,Germany,orgsearch,0,1,0,0
20191020T135243,8.41401E+28,Germany,paysearch,0,1,0,0
20191020T145407,5.08373E+28,Germany,paysearch,0,1,0,0
20191020T123727,1.85838E+28,Germany,paysearch,0,1,0,1
20191020T152609,2.15843E+28,Switzerland,affiliate,0,1,0,0
20191020T030854,4.78949E+28,Germany,orgsearch,0,1,0,0
20191020T083754,5.37163E+27,Germany,orgsearch,0,1,0,0
20191020T171731,1.31075E+28,Germany,paysearch,0,1,1,0
20191020T152135,7.78801E+28,Germany,orgsearch,0,1,0,0
20191020T185500,4.3938E+28,Germany,orgsearch,0,1,0,0
20191019T221219,5.0992E+28,Germany,affiliate,0,1,0,0
20191020T125818,4.6484E+28,Germany,paysearch,0,1,0,0
20191020T095452,1.83445E+28,Germany,affiliate,0,1,0,0
20191020T154409,7.1179E+28,Germany,paysearch,0,1,0,0
20191020T164253,6.13159E+28,Germany,paysearch,0,1,0,0
20191020T131635,8.6565E+28,Germany,paysearch,0,1,0,0
20191020T180117,4.56762E+28,Germany,direct,0,1,0,0
20191020T165157,8.96997E+28,Germany,orgsearch,0,1,0,0
20191020T102334,9.06874E+28,Germany,paysearch,0,1,0,0
20191020T154736,3.29678E+28,Germany,orgsearch,0,1,0,0
20191020T093343,1.27053E+28,Germany,paysearch,0,1,0,0
20191020T162553,6.74106E+28,Germany,orgsearch,0,1,0,0
20191020T145404,7.09085E+28,Germany,paysearch,0,1,0,0
20191020T084512,4.79912E+28,Germany,paysearch,0,1,0,0
20191020T155444,8.08873E+28,Germany,paysearch,0,1,0,0
20191020T115746,3.4196E+28,Germany,affiliate,0,1,0,0
20191020T165109,3.7663E+28,Germany,affiliate,0,1,0,0
20191020T203205,4.94661E+27,Germany,paysearch,0,1,0,0
20191020T201407,2.4625E+28,Germany,affiliate,0,1,0,0
20191020T134923,1.00248E+28,Germany,affiliate,0,1,0,0
20191020T161128,5.26452E+28,Germany,paysearch,0,1,0,0
20191020T181905,5.6996E+28,Germany,affiliate,0,1,0,0
20191019T235917,5.79715E+28,Germany,affiliate,0,1,0,0
20191020T185349,6.2413E+28,Germany,affiliate,0,1,0,0
20191020T150550,6.29932E+28,Germany,affiliate,0,1,0,0
20191020T203116,6.59636E+28,Germany,affiliate,0,1,0,0
20191020T214126,6.75917E+28,Germany,paysearch,0,1,0,0
20191019T224823,5.92303E+27,Germany,affiliate,0,1,0,0
20191019T223711,4.075E+28,Germany,paysearch,0,1,1,0
20191020T211936,4.20782E+28,Germany,paysearch,0,1,0,0
20191020T082003,8.47341E+28,Germany,paysearch,0,1,0,0
20191020T121450,4.93822E+28,Germany,paysearch,0,1,0,0
20191020T181033,5.09778E+28,Germany,paysearch,0,1,1,0
20191020T173346,6.00639E+28,Germany,paysearch,0,1,0,0
20191019T221618,6.44911E+28,Germany,paysearch,0,1,0,0
20191020T105841,3.25388E+28,Germany,affiliate,0,1,0,0
20191020T132405,4.70111E+27,Germany,paysearch,0,1,0,0
20191020T140718,1.31663E+28,Germany,affiliate,0,1,0,0
20191020T060055,5.33038E+28,Germany,paysearch,0,1,0,0
20191020T090557,2.69254E+28,Germany,paysearch,0,1,0,0
20191020T160102,3.50527E+28,Germany,paysearch,0,1,0,0
20191020T173224,3.79572E+28,Germany,affiliate,0,1,0,0
20191020T131814,1.34275E+28,Germany,affiliate,0,1,0,0
20191020T193856,1.30256E+28,Germany,paysearch,0,1,0,0
20191020T164700,1.65105E+28,Germany,paysearch,0,1,0,0
20191020T070759,1.79118E+28,Germany,paysearch,0,1,0,0
20191020T215846,7.71214E+28,Germany,affiliate,0,1,0,0
20191020T110844,8.08166E+28,Germany,paysearch,0,1,0,0
20191020T083242,8.29735E+28,Germany,paysearch,0,1,1,0
20191020T152307,8.43092E+28,Germany,paysearch,0,1,0,0
20191020T113908,8.53285E+28,Germany,affiliate,0,1,0,0
20191020T082607,8.66678E+28,Germany,paysearch,0,1,0,0
20191020T110633,6.987E+28,Germany,paysearch,0,1,0,0
20191020T084944,5.98589E+28,Germany,paysearch,0,1,0,0
20191020T140933,5.63354E+26,Germany,paysearch,0,1,0,0
20191020T165248,3.7841E+28,Germany,paysearch,0,1,0,0
20191020T213558,2.23533E+28,Germany,paysearch,0,1,1,0
20191020T073245,8.81505E+27,Germany,paysearch,0,1,0,0
20191020T101907,1.42686E+28,Germany,paysearch,0,1,0,0
20191020T122326,7.19859E+28,Germany,paysearch,0,1,0,0
20191020T174707,8.48817E+28,Germany,paysearch,0,1,0,0
20191020T081731,5.17485E+28,Germany,paysearch,0,1,0,0
20191020T173611,6.2293E+28,Germany,paysearch,0,1,0,0
20191020T111636,6.72818E+28,Germany,direct,0,1,0,0
20191020T191530,7.95938E+28,Germany,paysearch,0,1,0,0
20191020T170025,7.93411E+28,Germany,orgsearch,0,1,0,0
20191020T114859,7.3447E+28,Germany,paysearch,0,1,0,0
20191020T194850,9.17838E+26,Germany,paysearch,0,1,0,0
20191020T180004,5.29647E+28,Germany,orgsearch,0,1,0,0
20191020T085000,7.5669E+28,Germany,paysearch,0,1,0,0
20191020T082234,8.88698E+28,Germany,paysearch,0,1,0,0
20191020T202652,9.11604E+28,Germany,affiliate,0,1,0,0
20191020T123254,9.12372E+28,Germany,paysearch,0,1,0,0
20191020T174128,2.66208E+28,Germany,paysearch,0,1,0,0
20191020T153326,2.71591E+28,Germany,paysearch,0,1,0,0
20191020T064500,2.95837E+28,Germany,paysearch,0,1,0,0
20191020T154132,3.15523E+28,Germany,paysearch,0,1,0,0
20191020T183130,3.33155E+28,Germany,paysearch,0,1,0,0
20191020T143541,3.40592E+28,Germany,paysearch,0,1,0,0
20191020T071952,4.19708E+28,Germany,paysearch,0,1,0,0
20191020T151823,2.5196E+27,Germany,paysearch,0,1,0,0
20191020T185517,2.28985E+28,Germany,paysearch,0,1,0,0
20191020T204845,4.21377E+27,Germany,paysearch,0,1,0,0
20191020T125206,4.54735E+27,Germany,paysearch,0,1,0,0
20191020T133457,2.3203E+28,Germany,paysearch,0,1,0,0
20191020T210829,2.35591E+28,Germany,paysearch,0,1,0,0
20191020T181128,6.84939E+27,Germany,paysearch,0,1,0,0
20191020T210959,8.1131E+27,Germany,orgsearch,0,1,0,0
20191020T091434,1.55866E+28,Germany,paysearch,0,1,0,0
20191020T144238,7.17376E+28,Germany,paysearch,0,1,0,0
20191020T210916,7.42897E+28,Germany,paysearch,0,1,0,0
20191020T104536,8.44415E+28,Germany,paysearch,0,1,0,0
20191020T201804,8.61125E+28,Germany,paysearch,0,1,0,0
20191020T095752,8.57228E+28,Germany,paysearch,0,1,0,0
20191020T124354,8.7315E+28,Germany,paysearch,0,1,0,0
20191020T085135,5.87476E+28,Germany,paysearch,0,1,1,0
20191020T183301,6.58541E+28,Austria,orgsearch,0,1,0,0
20191020T104224,7.19294E+28,Germany,paysearch,0,1,0,0
20191020T095022,7.28168E+28,Germany,affiliate,0,1,0,0
20191020T163239,6.04398E+28,Germany,affiliate,0,1,0,0
20191020T095636,8.3632E+27,Germany,orgsearch,0,1,0,0
20191020T095842,3.13721E+28,Germany,paysearch,0,1,0,0
20191020T093701,2.31231E+28,Germany,paysearch,0,1,0,0
20191019T223708,3.64046E+28,Germany,paysearch,0,1,0,0
20191020T181513,8.01466E+28,Germany,paysearch,0,1,1,0
20191020T110818,6.08866E+28,Germany,orgsearch,0,1,1,0
20191020T110615,7.47517E+28,Germany,paysearch,0,1,0,0
20191020T162408,6.28926E+28,Germany,orgsearch,0,1,0,0
20191020T080540,7.45304E+28,Germany,paysearch,0,1,0,0
20191020T101210,7.11236E+28,Spain,direct,0,1,0,0
20191020T145407,4.45622E+28,Germany,paysearch,0,1,0,0
20191020T163316,2.1928E+28,Germany,paysearch,0,1,0,0
20191020T081852,1.10773E+28,Germany,affiliate,0,1,0,0
20191020T074633,1.31772E+28,Germany,paysearch,0,1,0,0
20191020T145302,7.24992E+28,Germany,affiliate,0,1,0,0
20191020T090412,6.94607E+28,Germany,paysearch,0,1,0,0
20191020T121909,5.25872E+28,Germany,affiliate,0,1,0,0
20191020T211856,2.68806E+28,Germany,affiliate,0,1,1,0
20191020T172757,2.3243E+28,Germany,affiliate,0,1,0,0
20191020T132101,1.79509E+28,Germany,affiliate,0,1,0,0
20191020T160046,6.63873E+28,Germany,affiliate,0,1,1,0
20191020T195232,8.88467E+28,Germany,paysearch,0,1,0,0
20191020T045708,8.98684E+28,Germany,paysearch,0,1,0,0
20191020T201535,3.68644E+28,Germany,direct,0,1,0,0
20191020T184420,1.97157E+28,Germany,direct,0,1,0,0
20191020T172921,3.9723E+27,Germany,paysearch,0,1,0,0
20191020T184450,6.03482E+27,Germany,orgsearch,0,1,0,0
20191020T103531,8.49008E+27,Germany,direct,0,1,0,0
20191020T123927,1.19725E+28,Germany,paysearch,0,1,0,0
20191020T172459,7.23106E+28,Germany,direct,0,1,0,0
20191020T173045,7.53162E+28,Germany,orgsearch,0,1,0,0
20191020T124739,7.41764E+28,Germany,orgsearch,0,1,0,0
20191020T103543,8.70495E+28,Russia,orgsearch,0,1,0,0
20191020T014751,8.79153E+28,Germany,orgsearch,0,1,0,0
20191020T135203,5.57688E+28,Germany,direct,0,1,0,0
20191020T100135,5.90584E+28,Germany,direct,0,1,0,0
20191020T124842,5.97928E+28,Germany,affiliate,0,1,0,0
20191020T160617,6.38377E+28,Germany,affiliate,0,1,0,0
20191020T163420,6.61127E+28,Germany,orgsearch,0,1,0,0
20191020T164246,9.51438E+26,Germany,direct,0,1,0,0
20191020T194450,4.33229E+28,Germany,paysearch,0,1,0,0
20191020T082425,5.41976E+27,Germany,paysearch,0,1,0,0
20191020T092927,2.41356E+28,Germany,paysearch,0,1,0,0
20191020T142404,1.65186E+28,Germany,paysearch,0,1,0,0
20191020T072427,1.76047E+28,Germany,paysearch,0,1,0,0
20191020T143428,7.21117E+28,Germany,paysearch,0,1,0,0
20191020T104256,7.16025E+28,Germany,affiliate,0,1,0,0
20191020T172952,7.26556E+28,Germany,paysearch,0,1,0,0
20191020T081451,7.95945E+28,Germany,paysearch,0,1,0,0
20191020T110421,5.7822E+28,Germany,paysearch,0,1,0,0
20191020T142640,1.62923E+28,Germany,orgsearch,0,1,0,0
20191020T163441,1.08363E+28,Germany,direct,0,1,0,0
20191020T181739,3.03039E+28,Germany,paysearch,0,1,0,0
20191020T182545,7.11193E+28,Germany,paysearch,0,1,0,0
20191020T150817,9.11475E+28,Germany,paysearch,0,1,0,0
20191020T175528,5.02379E+28,Germany,paysearch,0,1,0,0
20191020T085318,3.0993E+28,Germany,affiliate,0,1,1,0
20191020T184304,1.80725E+28,Germany,orgsearch,0,1,0,0
20191020T184620,4.11774E+28,Germany,orgsearch,0,1,0,0
20191020T125336,4.1551E+27,Germany,orgsearch,0,1,0,0
20191020T134719,7.56836E+27,Germany,orgsearch,0,1,0,0
20191020T170136,7.09085E+28,Germany,paysearch,0,1,0,0
20191020T155017,6.28926E+28,Germany,direct,0,1,0,0
20191020T105148,4.28065E+28,Germany,paysearch,0,1,0,0
20191020T205210,7.2261E+27,Germany,paysearch,0,1,0,0
20191020T101307,1.10005E+28,Germany,paysearch,0,1,0,0
20191020T191436,1.17835E+28,Germany,paysearch,0,1,0,0
20191020T082451,5.69494E+27,Germany,paysearch,0,1,0,0
20191020T093247,8.37457E+28,Germany,paysearch,0,1,0,0
20191020T193815,4.94685E+28,Germany,paysearch,0,1,0,0
20191020T090801,5.82684E+28,Germany,paysearch,0,1,1,0
20191020T130330,8.46656E+28,Germany,paysearch,0,1,0,0
20191020T091029,9.21719E+28,Germany,affiliate,0,1,0,0
20191020T115220,1.05639E+28,Germany,paysearch,0,1,0,0
20191020T112510,1.22566E+28,Germany,paysearch,0,1,0,0
20191020T103358,7.60512E+28,Germany,paysearch,0,1,0,0
20191020T193912,4.1543E+28,Germany,orgsearch,0,1,0,0
20191020T192303,2.653E+28,Switzerland,affiliate,0,1,0,0
20191020T194423,9.49475E+27,Germany,paysearch,0,1,0,0
20191020T072020,3.05104E+28,Germany,affiliate,0,1,0,0
20191020T135904,5.16731E+28,Germany,paysearch,0,1,0,0
20191020T080653,3.38315E+28,Germany,affiliate,0,1,0,0
20191020T121545,4.25114E+28,Germany,paysearch,0,1,0,0
20191020T205643,5.5285E+27,Germany,paysearch,0,1,1,0
20191020T195337,7.416E+28,Germany,paysearch,0,1,0,0
20191020T123658,6.90628E+28,Germany,orgsearch,0,1,0,0
20191020T120639,6.93458E+28,Germany,affiliate,0,1,0,0
20191020T142004,5.50357E+28,Germany,paysearch,0,1,0,0
20191020T075922,5.61731E+28,Germany,affiliate,0,1,0,0
20191020T102843,3.66775E+28,Germany,direct,0,1,0,0
20191020T171011,1.3285E+28,Germany,orgsearch,0,1,0,0
20191020T105543,1.48513E+28,Germany,paysearch,0,1,0,0
20191020T181358,6.82009E+28,Germany,orgsearch,0,1,0,0
20191020T165359,5.54263E+28,Germany,paysearch,0,1,0,0
20191020T141028,1.18033E+28,Germany,orgsearch,0,1,0,0
20191020T145315,7.91319E+28,Germany,orgsearch,0,1,0,0
20191020T073357,2.39914E+28,Germany,paysearch,0,1,0,0
20191020T101122,5.62968E+28,Germany,paysearch,0,1,0,0
20191020T191406,6.30688E+28,Germany,paysearch,0,1,0,0
20191020T194225,2.75313E+28,Germany,paysearch,0,1,0,0
20191020T145351,1.79814E+28,Germany,paysearch,0,1,0,0
20191020T003533,3.69797E+28,Germany,paysearch,0,1,0,0
20191020T113719,1.06051E+28,Germany,paysearch,0,1,0,0
20191020T201029,1.53119E+28,Germany,orgsearch,0,1,0,0
20191020T105343,6.302E+28,Germany,direct,0,1,0,0
20191020T110455,8.83072E+28,Germany,paysearch,0,1,0,0
20191020T093927,8.28262E+28,Germany,paysearch,0,1,1,0
20191020T152721,3.07785E+28,Germany,orgsearch,0,1,0,0
20191019T234528,3.13149E+28,Germany,orgsearch,0,1,0,0
20191020T110743,3.4366E+28,Germany,direct,0,1,0,0
20191020T111307,3.43749E+28,Germany,orgsearch,0,1,1,0
20191020T152224,3.48474E+28,Germany,orgsearch,0,1,0,0
20191020T204845,3.7066E+28,Germany,affiliate,0,1,0,0
20191020T082214,3.89406E+28,Germany,direct,0,1,0,0
20191020T162334,3.956E+28,Germany,orgsearch,0,1,0,0
20191020T090833,3.96371E+28,Austria,orgsearch,0,1,0,0
20191020T092652,3.98312E+28,Germany,affiliate,0,1,0,0
20191020T164441,2.12901E+28,Germany,direct,0,1,1,0
20191020T151440,2.66989E+27,Germany,orgsearch,0,1,0,0
20191020T082219,2.17556E+28,Germany,orgsearch,0,1,0,0
20191020T082948,9.02568E+27,Germany,direct,0,1,0,0
20191020T071342,1.09106E+28,Germany,affiliate,0,1,0,0
20191020T182126,1.29844E+28,Germany,direct,0,1,0,0
20191020T075008,1.5916E+28,Germany,orgsearch,0,1,0,0
20191020T165120,7.29985E+28,Germany,orgsearch,0,1,0,0
20191019T221612,7.75677E+28,Germany,affiliate,0,1,1,0
20191020T140452,4.95618E+28,Germany,direct,0,1,0,0
20191020T045526,5.10915E+28,Germany,direct,0,1,0,0
20191020T094814,5.72498E+28,Germany,direct,0,1,0,0
20191020T183815,5.72612E+28,Germany,orgsearch,0,1,0,0
20191020T183312,5.91418E+28,Germany,orgsearch,0,1,0,0
20191020T104117,6.00302E+28,Germany,orgsearch,0,1,0,0
20191020T123927,6.54409E+28,Germany,orgsearch,0,1,0,0
20191020T092701,2.4872E+28,Germany,paysearch,0,1,0,0
20191020T164643,2.7636E+28,Germany,paysearch,0,1,0,0
20191020T122508,2.9021E+28,Germany,paysearch,0,1,0,0
20191020T070030,3.82077E+28,Germany,affiliate,0,1,0,0
20191020T141839,3.91638E+28,Germany,orgsearch,0,1,0,0
20191020T202235,4.10002E+28,Germany,paysearch,0,1,0,0
20191020T051355,4.29256E+28,Germany,orgsearch,0,1,0,0
20191020T075725,1.93341E+28,Germany,paysearch,0,1,0,0
20191020T130423,2.04898E+28,Germany,orgsearch,0,1,0,0
20191020T125125,3.90275E+27,Germany,paysearch,0,1,0,0
20191020T111758,2.31096E+28,Germany,paysearch,0,1,0,0
20191020T092510,7.89057E+27,Germany,paysearch,0,1,0,0
20191020T212554,7.90893E+27,Germany,paysearch,0,1,0,0
20191020T185010,8.0164E+27,Germany,paysearch,0,1,0,0
20191020T111730,1.21766E+28,Germany,paysearch,0,1,1,0
20191020T141815,1.31938E+28,Germany,orgsearch,0,1,0,0
20191020T105901,7.12381E+28,Germany,paysearch,0,1,0,0
20191020T135035,7.23006E+28,Germany,paysearch,0,1,1,0
20191020T103637,7.4534E+28,Germany,paysearch,0,1,0,0
20191020T092739,7.73121E+28,Germany,paysearch,0,1,0,0
20191020T124916,7.75968E+28,Germany,paysearch,0,1,0,0
20191020T152008,7.90221E+28,Germany,paysearch,0,1,0,0
20191020T083517,8.47757E+28,Germany,paysearch,0,1,0,0
20191020T153153,5.20039E+28,Germany,paysearch,0,1,0,0
20191020T093503,5.4404E+28,Germany,paysearch,0,1,1,0
20191020T160954,5.76556E+28,Germany,paysearch,0,1,0,0
20191020T215103,5.8449E+28,Germany,paysearch,0,1,0,0
20191020T104930,6.05638E+28,Germany,paysearch,0,1,0,0
20191020T093827,6.56253E+28,Germany,paysearch,0,1,0,0
20191020T145920,5.33553E+26,Germany,paysearch,0,1,0,0
20191020T150225,8.94561E+28,Germany,paysearch,0,1,0,0
20191019T221208,1.65329E+28,Germany,paysearch,0,1,0,0
20191020T143210,8.40195E+28,Germany,paysearch,0,1,0,0
20191020T184446,1.65063E+28,Germany,orgsearch,0,1,0,0
20191020T050805,5.78444E+28,Germany,orgsearch,0,1,0,0
20191020T100700,6.01265E+28,Germany,orgsearch,0,1,0,0
20191020T084743,6.78837E+28,Germany,orgsearch,0,1,0,0
20191020T210046,4.82484E+28,Germany,orgsearch,0,1,0,0
20191020T145900,4.71755E+28,Germany,paysearch,0,1,0,0
20191020T163649,3.59029E+28,Germany,paysearch,0,1,0,0
20191020T082406,3.69059E+28,Germany,paysearch,0,1,1,0
20191020T122432,4.26862E+28,Germany,orgsearch,0,1,0,0
20191020T202956,1.95924E+28,Germany,orgsearch,0,1,0,0
20191020T004855,2.05865E+28,Germany,paysearch,0,1,0,0
20191020T105851,2.08384E+28,Germany,paysearch,0,1,0,0
20191020T083506,5.31183E+27,Germany,paysearch,0,1,0,0
20191020T083749,5.72477E+27,Spain,direct,0,1,0,0
20191020T132804,7.64608E+27,Germany,orgsearch,0,1,1,0
20191020T180045,8.28834E+27,Germany,paysearch,0,1,0,0
20191020T183733,1.38781E+28,Germany,paysearch,0,1,1,0
20191020T085158,7.16025E+28,Germany,paysearch,0,1,0,0
20191020T094734,8.46924E+28,Germany,paysearch,0,1,0,0
20191020T165435,6.46821E+28,Germany,paysearch,0,1,0,0
20191020T083825,2.37223E+26,Germany,orgsearch,0,1,0,0
20191020T083530,7.69099E+28,Germany,paysearch,0,1,0,0
20191020T113750,2.35957E+28,Germany,direct,0,1,0,0
20191020T092719,5.1465E+28,Germany,orgsearch,0,1,0,0
20191020T101714,8.82474E+28,Germany,direct,0,1,0,0
20191020T161358,1.09645E+28,Germany,paysearch,0,1,0,0
20191020T082555,8.12496E+28,Germany,affiliate,0,1,0,0
20191020T183205,8.48394E+28,Germany,orgsearch,0,1,0,0
20191019T232812,5.10029E+28,Germany,paysearch,0,1,0,0
20191020T085244,6.03932E+28,Germany,paysearch,0,1,1,0
20191020T192949,1.78794E+28,Germany,paysearch,0,1,0,0
20191020T163322,3.16879E+28,Germany,affiliate,0,1,0,0
20191020T154131,8.94005E+28,Germany,paysearch,0,1,0,0
20191020T193559,9.0792E+28,Germany,paysearch,0,1,0,0
20191020T022023,7.93089E+28,Germany,paysearch,0,1,0,0
20191020T121201,8.60226E+28,Germany,orgsearch,0,1,0,0
20191020T200616,7.64216E+28,Germany,paysearch,0,1,0,0
20191020T190256,6.46434E+28,Germany,orgsearch,0,1,1,0
20191020T184529,5.48962E+27,Germany,affiliate,0,1,0,0
20191020T181857,9.18015E+28,Germany,affiliate,0,1,0,0
20191020T100513,9.2639E+27,Germany,paysearch,0,1,0,0
20191020T082340,5.41394E+28,Germany,affiliate,0,1,0,0
20191020T103811,5.9254E+28,Germany,orgsearch,0,1,0,0
20191020T134148,3.2044E+28,Germany,paysearch,0,1,0,0
20191020T063131,3.31573E+28,Germany,paysearch,0,1,0,0
20191020T213041,3.7004E+28,Germany,paysearch,0,1,0,0
20191020T160710,4.28085E+28,Germany,paysearch,0,1,0,0
20191020T190237,2.34757E+28,Germany,paysearch,0,1,0,0
20191020T114116,1.46915E+28,Germany,orgsearch,0,1,0,0
20191020T133318,7.14114E+28,Germany,paysearch,0,1,0,0
20191020T104824,2.92906E+28,Germany,orgsearch,0,1,0,0
20191020T124701,6.92754E+28,Germany,orgsearch,0,1,0,0
20191020T201420,6.02509E+28,Germany,paysearch,0,1,0,0
20191020T085125,1.35344E+28,Germany,paysearch,0,1,0,0
20191020T194659,6.58877E+28,Germany,paysearch,0,1,0,0
20191020T154925,8.00188E+28,Germany,orgsearch,0,1,0,0
20191020T141959,9.18497E+28,Germany,paysearch,0,1,0,0
20191020T093624,2.70904E+28,Germany,paysearch,0,1,0,0
20191020T061112,3.41541E+28,Germany,affiliate,0,1,0,0
20191020T164042,3.86698E+28,Germany,affiliate,0,1,0,0
20191020T182116,2.10535E+28,Germany,affiliate,0,1,0,0
20191020T094918,5.13163E+27,Germany,paysearch,0,1,0,0
20191020T194713,1.36232E+28,Germany,affiliate,0,1,0,0
20191020T120855,8.18372E+28,Germany,affiliate,0,1,0,0
20191020T173454,8.24895E+28,Germany,paysearch,0,1,0,0
20191020T174846,8.38511E+28,Germany,affiliate,0,1,0,0
20191020T065418,8.56175E+28,Germany,affiliate,0,1,0,0
20191020T083320,6.77605E+28,Germany,affiliate,0,1,0,0
20191020T180911,7.00845E+28,Germany,affiliate,0,1,0,0
20191020T181057,6.45263E+28,Germany,affiliate,0,1,0,0
20191019T222536,6.56056E+28,Germany,affiliate,0,1,0,0
20191020T213217,6.71754E+28,Germany,affiliate,0,1,0,0
20191020T165529,3.89775E+28,Germany,affiliate,0,1,0,0
20191020T195924,5.8197E+28,Germany,orgsearch,0,1,0,0
20191020T083654,9.07382E+28,Germany,paysearch,0,1,0,0
20191020T154011,3.09634E+28,Germany,paysearch,0,1,0,0
20191020T195100,3.62356E+28,Germany,paysearch,0,1,0,0
20191020T105649,4.21352E+28,Germany,paysearch,0,1,0,0
20191020T193924,2.84276E+27,Germany,paysearch,0,1,0,0
20191020T090640,7.76651E+27,Germany,paysearch,0,1,0,0
20191020T152530,1.879E+28,Germany,paysearch,0,1,0,0
20191020T204549,7.65859E+28,Germany,paysearch,0,1,0,0
20191020T141328,7.78122E+28,Germany,paysearch,0,1,0,0
20191020T104427,5.6485E+28,Germany,paysearch,0,1,0,0
20191020T074406,1.09813E+28,Germany,paysearch,0,1,0,0
20191020T181405,3.1659E+28,Germany,paysearch,0,1,0,0
20191019T232042,4.35842E+28,Germany,paysearch,0,1,0,0
20191020T181334,8.84588E+28,Germany,paysearch,0,1,0,0
20191020T104855,8.89458E+28,Germany,paysearch,0,1,0,0
20191020T100115,2.95809E+28,Germany,paysearch,0,1,0,0
20191019T231752,3.7526E+28,Germany,paysearch,0,1,0,0
20191020T200134,3.84094E+28,Germany,paysearch,0,1,0,0
20191020T194341,3.92524E+28,Germany,paysearch,0,1,0,0
20191020T140919,4.98678E+27,Germany,paysearch,0,1,0,0
20191020T092351,8.32802E+27,Germany,paysearch,0,1,0,0
20191020T123326,1.02963E+28,Germany,paysearch,0,1,1,0
20191020T124930,1.38783E+28,Germany,paysearch,0,1,0,0
20191020T204848,1.65162E+28,Germany,paysearch,0,1,0,0
20191020T121451,7.05225E+28,Germany,paysearch,0,1,0,0
20191020T190515,7.81572E+28,Germany,paysearch,0,1,0,0
20191020T062736,7.83313E+28,Germany,paysearch,0,1,0,0
20191020T091419,8.47746E+28,Germany,paysearch,0,1,0,0
20191020T104421,4.91423E+28,Germany,paysearch,0,1,0,0
20191020T142624,5.03927E+28,Germany,paysearch,0,1,0,0
20191020T092506,6.0278E+28,Germany,paysearch,0,1,0,0
20191020T154057,6.42544E+28,Germany,paysearch,0,1,0,0
20191020T092714,3.8097E+28,Germany,paysearch,0,1,0,0
20191020T190748,5.30215E+28,Germany,paysearch,0,1,0,0
20191020T063651,2.95837E+28,Germany,paysearch,0,1,0,0
20191020T130051,3.19799E+28,Germany,paysearch,0,1,0,0
20191020T132344,7.93431E+28,Germany,paysearch,0,1,0,0
20191020T105803,5.69049E+28,Germany,orgsearch,0,1,0,0
20191020T181913,2.58662E+28,Germany,orgsearch,0,1,0,0
20191020T073533,4.60709E+28,Germany,orgsearch,0,1,1,0
20191020T084349,2.78428E+28,Germany,orgsearch,0,1,0,0
20191020T172542,2.77075E+28,Germany,orgsearch,0,1,0,0
